0.000000	343992.812500
1.000000	194114.703125
2.000000	195087.906250
3.000000	195447.671875
4.000000	193436.359375
5.000000	205350.078125
6.000000	216901.828125
7.000000	229599.578125
8.000000	259776.890625
9.000000	315159.625000
10.000000	462738.093750
11.000000	1590826.250000
12.000000	7802353.000000
13.000000	1.872062E+7
14.000000	1.309528E+7
15.000000	4418525.000000
16.000000	755767.250000
17.000000	376759.875000
18.000000	284821.406250
19.000000	243453.921875
20.000000	218369.062500
21.000000	201169.109375
22.000000	187960.140625
23.000000	183175.421875
24.000000	176867.703125
25.000000	177100.218750
26.000000	178461.437500
27.000000	173977.406250
28.000000	173126.812500
29.000000	168224.937500
30.000000	169298.515625
31.000000	168066.390625
32.000000	176078.437500
33.000000	175290.140625
34.000000	165955.265625
35.000000	171537.765625
36.000000	167478.109375
37.000000	168823.593750
38.000000	161296.531250
39.000000	160644.187500
40.000000	155835.234375
41.000000	157937.593750
42.000000	158446.765625
43.000000	153957.437500
44.000000	155211.296875
45.000000	151464.640625
46.000000	156710.187500
47.000000	155801.656250
48.000000	150780.171875
49.000000	151881.750000
50.000000	153390.484375
51.000000	152591.875000
52.000000	152139.250000
53.000000	146378.171875
54.000000	147338.968750
55.000000	145642.359375
56.000000	145764.625000
57.000000	147571.109375
58.000000	147717.781250
59.000000	147181.109375
60.000000	144152.250000
61.000000	144251.812500
62.000000	144226.406250
63.000000	147247.343750
64.000000	144262.062500
65.000000	143557.046875
66.000000	141423.015625
67.000000	143903.359375
68.000000	145206.859375
69.000000	144244.421875
70.000000	142636.656250
71.000000	145925.656250
72.000000	148318.296875
73.000000	146062.937500
74.000000	149522.046875
75.000000	147584.890625
76.000000	147804.750000
77.000000	153183.968750
78.000000	142457.781250
79.000000	149249.781250
80.000000	144470.703125
81.000000	145342.531250
82.000000	148016.656250
83.000000	145444.156250
84.000000	142142.828125
85.000000	146895.890625
86.000000	142561.625000
87.000000	139650.609375
88.000000	139160.750000
89.000000	140092.515625
90.000000	137725.406250
91.000000	138795.031250
92.000000	135787.578125
93.000000	136851.953125
94.000000	135956.640625
95.000000	134828.468750
96.000000	138751.937500
97.000000	136653.968750
98.000000	135430.859375
99.000000	137163.546875
100.000000	136189.687500
101.000000	137608.703125
102.000000	135172.140625
103.000000	133838.859375
104.000000	138968.328125
105.000000	141698.656250
106.000000	140557.281250
107.000000	137736.296875
108.000000	140260.796875
109.000000	137118.781250
110.000000	137298.562500
111.000000	137727.484375
112.000000	138822.078125
113.000000	137097.765625
114.000000	135691.812500
115.000000	135627.203125
116.000000	134115.125000
117.000000	135774.984375
118.000000	133109.453125
119.000000	131626.703125
120.000000	133878.453125
121.000000	134334.890625
122.000000	131566.875000
123.000000	128887.820312
124.000000	131637.187500
125.000000	128327.984375
126.000000	127518.359375
127.000000	126253.882812
128.000000	126427.585937
129.000000	127268.343750
130.000000	124641.578125
131.000000	125617.281250
132.000000	125402.148437
133.000000	123232.914062
134.000000	123993.015625
135.000000	123349.382812
136.000000	123354.007812
137.000000	120714.109375
138.000000	123947.406250
139.000000	123160.171875
140.000000	119146.296875
141.000000	121424.062500
142.000000	121308.968750
143.000000	120859.835937
144.000000	117002.375000
145.000000	119774.601562
146.000000	123085.250000
147.000000	121382.929687
148.000000	121517.992187
149.000000	119354.125000
150.000000	119794.953125
151.000000	118732.210937
152.000000	120178.625000
153.000000	120369.609375
154.000000	118522.312500
155.000000	120520.132812
156.000000	118284.218750
157.000000	118320.070312
158.000000	117836.093750
159.000000	113705.601562
160.000000	115660.453125
161.000000	114265.414062
162.000000	117297.640625
163.000000	115563.531250
164.000000	112818.054687
165.000000	110999.414062
166.000000	114213.375000
167.000000	112118.148437
168.000000	108262.937500
169.000000	110388.726562
170.000000	111393.289062
171.000000	110322.992187
172.000000	106062.882812
173.000000	108767.906250
174.000000	107966.632812
175.000000	110109.320312
176.000000	107116.671875
177.000000	109680.523437
178.000000	109464.125000
179.000000	108185.125000
180.000000	106950.757812
181.000000	110367.484375
182.000000	106077.023437
183.000000	107667.804687
184.000000	109645.648437
185.000000	108388.039062
186.000000	106625.906250
187.000000	106415.703125
188.000000	107603.625000
189.000000	107852.859375
190.000000	109730.937500
191.000000	107684.765625
192.000000	104908.968750
193.000000	105885.367187
194.000000	104001.476562
195.000000	104199.843750
196.000000	102645.585937
197.000000	98541.921875
198.000000	98707.273437
199.000000	93834.820312
200.000000	89678.015625
201.000000	88463.000000
202.000000	84931.015625
203.000000	84304.054687
204.000000	80119.773437
205.000000	73320.593750
206.000000	68706.218750
207.000000	64842.765625
208.000000	60423.707031
209.000000	56513.992187
210.000000	51700.449219
211.000000	47700.167969
212.000000	43733.273437
213.000000	39981.246094
214.000000	35249.210937
215.000000	31602.638672
216.000000	28169.296875
217.000000	24647.250000
218.000000	21765.779297
219.000000	18624.117187
220.000000	16263.125977
221.000000	14079.880859
222.000000	11920.057617
223.000000	10082.091797
224.000000	8773.555664
225.000000	7474.583008
226.000000	6087.947266
227.000000	4961.824219
228.000000	4134.686035
229.000000	3507.631348
230.000000	2795.274414
231.000000	2324.030273
232.000000	1877.716675
233.000000	1554.457031
234.000000	1322.776123
235.000000	1112.022217
236.000000	957.283264
237.000000	834.398010
238.000000	726.252686
239.000000	664.246277
240.000000	611.189575
241.000000	572.822083
242.000000	540.641785
243.000000	516.210754
244.000000	503.494537
245.000000	491.241455
246.000000	482.882324
247.000000	478.173981
248.000000	473.307312
249.000000	469.696777
250.000000	467.194855
251.000000	465.664093
252.000000	463.945679
253.000000	463.107635
0.000000	346704.218750
1.000000	197699.187500
2.000000	190994.000000
3.000000	191615.390625
4.000000	185874.062500
5.000000	197940.718750
6.000000	205496.375000
7.000000	218379.953125
8.000000	253895.375000
9.000000	312512.843750
10.000000	449865.625000
11.000000	1596301.875000
12.000000	8281078.000000
13.000000	1.759939E+7
14.000000	1.227025E+7
15.000000	4392955.000000
16.000000	717122.750000
17.000000	358383.093750
18.000000	274026.218750
19.000000	224379.484375
20.000000	203384.250000
21.000000	191012.343750
22.000000	182542.375000
23.000000	175396.734375
24.000000	172192.609375
25.000000	169139.250000
26.000000	166300.281250
27.000000	161786.453125
28.000000	168376.921875
29.000000	165447.234375
30.000000	160914.421875
31.000000	163027.484375
32.000000	170595.390625
33.000000	168421.703125
34.000000	157065.390625
35.000000	159322.421875
36.000000	164891.312500
37.000000	156095.906250
38.000000	155404.453125
39.000000	152340.453125
40.000000	150858.093750
41.000000	149307.468750
42.000000	148362.265625
43.000000	146701.578125
44.000000	149299.359375
45.000000	149551.250000
46.000000	145298.265625
47.000000	148095.703125
48.000000	147591.296875
49.000000	147286.140625
50.000000	147034.671875
51.000000	148475.828125
52.000000	147203.218750
53.000000	141952.843750
54.000000	140934.000000
55.000000	140069.234375
56.000000	136624.046875
57.000000	136323.984375
58.000000	138192.000000
59.000000	138352.421875
60.000000	133890.906250
61.000000	136737.171875
62.000000	139500.500000
63.000000	139082.500000
64.000000	137536.859375
65.000000	136668.156250
66.000000	137198.593750
67.000000	138473.187500
68.000000	138907.765625
69.000000	137284.578125
70.000000	141227.578125
71.000000	139662.812500
72.000000	141235.781250
73.000000	138783.000000
74.000000	144067.140625
75.000000	140363.234375
76.000000	141781.218750
77.000000	137362.265625
78.000000	138516.000000
79.000000	141697.015625
80.000000	137424.031250
81.000000	136047.671875
82.000000	139630.796875
83.000000	140521.859375
84.000000	140698.796875
85.000000	139875.218750
86.000000	135999.343750
87.000000	131768.296875
88.000000	131623.984375
89.000000	132719.250000
90.000000	133084.187500
91.000000	133210.750000
92.000000	133101.421875
93.000000	131010.585937
94.000000	125595.625000
95.000000	132117.062500
96.000000	128315.804687
97.000000	129973.148437
98.000000	128384.390625
99.000000	126404.773437
100.000000	129822.781250
101.000000	128812.320312
102.000000	133002.062500
103.000000	129449.218750
104.000000	132880.671875
105.000000	131371.640625
106.000000	132150.609375
107.000000	128632.687500
108.000000	131683.250000
109.000000	132463.031250
110.000000	129038.859375
111.000000	126526.234375
112.000000	131522.250000
113.000000	132804.328125
114.000000	131339.359375
115.000000	131024.828125
116.000000	129348.000000
117.000000	128281.476562
118.000000	127208.945312
119.000000	128792.398437
120.000000	126190.578125
121.000000	126538.554687
122.000000	123752.554687
123.000000	127303.109375
124.000000	127927.828125
125.000000	123119.679687
126.000000	123133.937500
127.000000	124130.015625
128.000000	120726.250000
129.000000	119298.937500
130.000000	117399.492187
131.000000	117126.734375
132.000000	117848.773437
133.000000	114316.125000
134.000000	116818.367187
135.000000	114028.437500
136.000000	120044.914062
137.000000	117064.375000
138.000000	115953.054687
139.000000	112172.820312
140.000000	112947.687500
141.000000	115097.921875
142.000000	115484.898437
143.000000	112919.054687
144.000000	110550.914062
145.000000	113887.164062
146.000000	113856.523437
147.000000	115213.398437
148.000000	113726.828125
149.000000	115191.804687
150.000000	111188.914062
151.000000	107781.664062
152.000000	110547.382812
153.000000	114222.843750
154.000000	111778.187500
155.000000	113026.914062
156.000000	113708.773437
157.000000	109964.781250
158.000000	110512.007812
159.000000	109071.421875
160.000000	111215.867187
161.000000	107929.593750
162.000000	108138.398437
163.000000	108637.296875
164.000000	109161.421875
165.000000	108403.875000
166.000000	107121.828125
167.000000	107683.445312
168.000000	104241.015625
169.000000	105834.460937
170.000000	104108.343750
171.000000	103276.359375
172.000000	104464.257812
173.000000	103042.937500
174.000000	104923.882812
175.000000	104067.406250
176.000000	106035.632812
177.000000	100830.507812
178.000000	101486.250000
179.000000	102887.062500
180.000000	100986.765625
181.000000	102000.078125
182.000000	104661.296875
183.000000	100524.414062
184.000000	103023.218750
185.000000	103570.101562
186.000000	107180.304687
187.000000	104566.328125
188.000000	104747.695312
189.000000	104712.515625
190.000000	104112.601562
191.000000	103478.945312
192.000000	100869.500000
193.000000	103842.929687
194.000000	100688.750000
195.000000	98001.906250
196.000000	97410.007812
197.000000	94963.406250
198.000000	92809.585937
199.000000	90405.414062
200.000000	87682.046875
201.000000	84415.804687
202.000000	78674.875000
203.000000	76210.460937
204.000000	77886.093750
205.000000	70514.242187
206.000000	65055.414062
207.000000	60540.046875
208.000000	56387.496094
209.000000	52880.277344
210.000000	49342.523437
211.000000	44884.839844
212.000000	41449.656250
213.000000	36591.210937
214.000000	32425.558594
215.000000	30354.929687
216.000000	27034.787109
217.000000	23440.890625
218.000000	20598.033203
219.000000	18017.054687
220.000000	15538.043945
221.000000	13353.597656
222.000000	11760.442383
223.000000	9820.065430
224.000000	8173.483887
225.000000	7168.014648
226.000000	5821.762207
227.000000	4754.660156
228.000000	3970.477539
229.000000	3279.658203
230.000000	2685.368652
231.000000	2225.833740
232.000000	1829.839478
233.000000	1532.859619
234.000000	1254.940918
235.000000	1084.049316
236.000000	922.749329
237.000000	806.825989
238.000000	711.510498
239.000000	656.315613
240.000000	594.697693
241.000000	560.927612
242.000000	529.331604
243.000000	508.324066
244.000000	496.038086
245.000000	481.746246
246.000000	474.474121
247.000000	467.930511
248.000000	464.193787
249.000000	461.165466
250.000000	458.617706
251.000000	457.008484
252.000000	455.557678
253.000000	454.658752
0.000000	363168.312500
1.000000	212471.531250
2.000000	203689.265625
3.000000	206461.312500
4.000000	210419.765625
5.000000	212011.953125
6.000000	222777.390625
7.000000	233982.531250
8.000000	256845.375000
9.000000	320123.718750
10.000000	460367.437500
11.000000	1572813.000000
12.000000	8383351.500000
13.000000	1.689968E+7
14.000000	1.260812E+7
15.000000	4107780.750000
16.000000	735405.812500
17.000000	371274.718750
18.000000	280065.062500
19.000000	242529.093750
20.000000	212649.265625
21.000000	200519.156250
22.000000	194386.906250
23.000000	188341.656250
24.000000	189621.359375
25.000000	184902.359375
26.000000	181612.578125
27.000000	184212.468750
28.000000	179203.437500
29.000000	178294.890625
30.000000	175036.984375
31.000000	173329.203125
32.000000	177750.328125
33.000000	179260.187500
34.000000	171268.046875
35.000000	175074.312500
36.000000	176861.046875
37.000000	169230.031250
38.000000	168338.812500
39.000000	169049.968750
40.000000	165131.718750
41.000000	165757.296875
42.000000	161504.500000
43.000000	161793.312500
44.000000	163536.937500
45.000000	163366.375000
46.000000	161807.046875
47.000000	159655.937500
48.000000	158105.968750
49.000000	162752.468750
50.000000	161267.734375
51.000000	160766.406250
52.000000	155600.390625
53.000000	154555.593750
54.000000	153968.578125
55.000000	152362.046875
56.000000	155042.375000
57.000000	150161.671875
58.000000	151561.640625
59.000000	151290.703125
60.000000	149548.593750
61.000000	149215.593750
62.000000	151684.484375
63.000000	152288.468750
64.000000	153606.781250
65.000000	155395.734375
66.000000	153267.031250
67.000000	149304.031250
68.000000	147870.703125
